slap,шлепок,The toddler gave his sister a **slap** on the arm.,2,family
slap,влепить пощёчину,"When she found out he had lied, she wanted to **slap** him.",3,basic
fools,дураки,Only **fools** ignore the warning signs on the road.,3,basic
fools,дурачить,"He always **fools** his coworkers with harmless pranks on Fridays.",3,work
previous,предыдущий,The manager reviewed the **previous** quarter's sales figures carefully.,3,work
kit,набор инструментов,Every car should carry a basic first-aid **kit** in the trunk.,3,driving
kit,комплект снаряжения,"The camping **kit** included a tent, sleeping bag, and water filter.",3,nature
authorities,власти,The **authorities** closed the beach after a shark was spotted offshore.,4,basic
photograph,фотография,She framed the old **photograph** of her grandparents and hung it on the wall.,2,home
photograph,сфотографировать,The tourist stopped to **photograph** the colourful street market.,3,leisure
sales,продажи,The new product boosted **sales** by thirty percent in the first month.,3,work
fifty,пятьдесят,There were **fifty** guests at the wedding reception.,1,basic
beneath,под,The cat was sleeping **beneath** the kitchen table all afternoon.,2,home
clouds,облака,Dark **clouds** gathered on the horizon before the storm hit.,2,nature
slipped,поскользнулся,He **slipped** on the wet tiles near the hotel pool and hurt his knee.,3,hotel
represent,представлять,The lawyer was hired to **represent** the company in court.,4,work
represent,символизировать,The dove is used to **represent** peace in many cultures.,4,basic
deaf,глухой,The teacher learned sign language to communicate with her **deaf** student.,3,school
facing,столкнувшись с,The startup is **facing** serious financial problems this quarter.,3,work
offense,обида,He took **offense** at the joke even though no harm was intended.,3,basic
offense,нарушение,Driving without a seatbelt is a minor traffic **offense** in most countries.,4,driving
clown,клоун,The birthday clown arrived late and forgot half his props — what a **clown**.,2,party
snap,щёлкнуть,She tried to **snap** the lid shut but it was broken.,2,home
snap,снимок,He took a quick **snap** of the sunset before the battery died.,2,leisure
twelve,двенадцать,The pharmacy closes at **twelve** o'clock on Sundays.,1,basic
interests,интересы,The contract should protect the **interests** of both parties equally.,4,work
interests,увлечения,"Her **interests** include hiking, photography, and cooking Italian food.",2,basic
cheated,обманул,He felt devastated when he discovered his business partner had **cheated** him.,4,work
informed,осведомлённый,The doctor kept the patient fully **informed** about the risks of surgery.,4,doctor
informed,сообщил,Police **informed** the family of the accident early in the morning.,4,basic
humanity,человечество,Scientists hope the vaccine will benefit all of **humanity**.,5,science
producer,продюсер,The music **producer** worked with three different artists on the new album.,4,leisure
producer,производитель,This region is the largest **producer** of olive oil in the country.,4,basic
technically,технически,The contract is **technically** valid but extremely difficult to enforce.,4,work
accounts,счета,She checked all her bank **accounts** before making the large purchase.,3,bank
accounts,рассказы,Several eyewitness **accounts** of the crash were inconsistent with each other.,5,basic
extreme,экстремальный,The hikers were not prepared for the **extreme** cold at the summit.,3,nature
extreme,крайность,Going on a zero-calorie diet is an **extreme** measure that can harm your health.,4,health
pays,платит,The company **pays** its employees on the last Friday of every month.,2,work
minor,незначительный,The car needed only a few **minor** repairs after the fender bender.,3,driving
minor,несовершеннолетний,Alcohol cannot be sold to a **minor** under any circumstances.,3,shopping
