weakness,слабость,His biggest **weakness** is that he avoids conflict.,3,basic
tool,инструмент,A hammer is the most basic **tool** in any toolkit.,1,basic
demands,требования,"The workers listed their **demands**, and the manager agreed to review them.",3,work
nowadays,сейчас / в наши дни,**Nowadays** almost everyone has a smartphone.,2,basic
northern,северный,The **northern** regions of the country are covered in snow for months.,3,nature
technique,техника / приём,The chef taught us his **technique** for making a perfect omelette.,3,kitchen
cellphone,мобильный телефон,She forgot her **cellphone** at home and felt lost all day.,2,basic
gently,мягко / осторожно,He **gently** placed the sleeping child on the bed.,2,basic
operations,операции,The hospital performs hundreds of **operations** every week.,4,health
skill,навык,Cooking is a **skill** that takes time to develop.,2,basic
raising,воспитание / поднятие,**Raising** children is one of the most rewarding challenges in life.,3,family
diary,дневник,She writes in her **diary** every evening before bed.,2,basic
forgiveness,прощение,He asked for **forgiveness** after the argument.,3,basic
burst,взрыв / вспышка,There was a sudden **burst** of laughter from the back of the room.,3,basic
permanent,постоянный,"The tattoo is **permanent**, so think carefully before getting one.",3,basic
interfere,вмешиваться,Please do not **interfere** while I am handling this situation.,3,basic
recovered,поправился / восстановился,She **recovered** fully after two weeks in the hospital.,3,health
registered,зарегистрированный,All guests must be **registered** at the front desk before entering.,3,hotel
packing,упаковка / сборка вещей,She started **packing** her suitcase the night before the flight.,2,airport
questioning,допрос / сомнение,The detective spent hours **questioning** the suspect.,4,basic
unfair,несправедливый,It is **unfair** to blame him for something he did not do.,2,basic
admitted,признал / принят,He finally **admitted** that he had made a mistake.,3,basic
ancestors,предки,She learned a lot about her **ancestors** by studying old records.,3,family
completed,завершённый / завершил,She **completed** the report an hour before the deadline.,2,work
conduct,поведение / проводить,The teacher asked the students to improve their **conduct** in class.,3,school
newspapers,газеты,He reads two **newspapers** every morning over coffee.,2,basic
investment,инвестиция,"A house is a smart **investment**, if you can afford it.",4,bank
potato,картофель,She peeled the **potato** and cut it into small cubes.,1,kitchen
understands,понимает,He **understands** the rules but chooses to ignore them.,2,basic
inspired,вдохновлённый,The speech left everyone feeling **inspired** and motivated.,3,basic
celebrating,празднование,The whole family is **celebrating** her promotion tonight.,2,party
conspiracy,заговор,The film is about a government **conspiracy** to hide the truth.,4,politics
rumors,слухи,There are **rumors** that the company is planning to move offices.,3,work
casino,казино,He lost a lot of money at the **casino** last weekend.,3,leisure
bacon,бекон,She fried some **bacon** and eggs for breakfast.,1,kitchen
absurd,абсурдный,The idea sounded completely **absurd** at first.,3,basic
senses,чувства / ощущения,The perfume overwhelmed all her **senses** the moment she walked in.,3,basic
complaining,жалоба / жалующийся,"He kept **complaining** about the noise, but no one listened.",2,basic
avenue,проспект / путь,They walked down the wide **avenue** towards the park.,2,basic
poisoned,отравленный,The detective discovered the victim had been **poisoned**.,4,health
passengers,пассажиры,All **passengers** must fasten their seatbelts during takeoff.,2,airport
sunny,солнечный,It was a beautiful **sunny** day and everyone was in a good mood.,1,nature
worn,изношенный / измотанный,These shoes are so **worn** that the soles have holes in them.,2,basic
grounds,основания / территория,The judge dismissed the case on **grounds** of lack of evidence.,4,basic
hooked,увлечённый / на крючке,She got **hooked** on the series and watched all ten episodes in a day.,3,leisure
safer,более безопасный,It is much **safer** to wear a helmet when cycling.,2,basic
ranch,ранчо,They spent the summer working on a **ranch** in Texas.,3,nature
praying,молящийся / молиться,She was **praying** quietly in the corner of the church.,3,basic
prayers,молитвы,The family said their **prayers** before sitting down to eat.,3,family
yen,иена,The **yen** is the official currency of Japan.,3,bank
