golf,гольф,My father plays **golf** every Sunday morning.,2,sports
imagination,воображение,A child's **imagination** has no limits.,3,basic
kissing,целующийся,The couple was **kissing** under the old oak tree.,2,basic
gross,отвратительный,The smell from the trash can was really **gross**.,2,basic
insist,настаивать,I **insist** that you try my homemade apple pie.,3,basic
classic,классический,This little black dress is a true **classic**.,2,shopping
selfish,эгоистичный,Don't be so **selfish** and share your toys.,3,family
skull,череп,Scientists discovered an ancient human **skull** in the cave.,4,science
shown,показанный,"The new feature will be **shown** at next week's conference.",3,work
survived,выжил,Only two passengers **survived** the terrible plane crash.,4,basic
print,печатать,Please **print** three copies of this report.,2,work
bills,счета,I need to pay all my **bills** before Friday.,3,bank
lifetime,жизнь,This watch should last you a **lifetime**.,3,basic
throughout,на протяжении,It rained **throughout** the entire weekend.,3,nature
toward,к,She slowly walked **toward** the front door.,2,basic
describe,описывать,Can you **describe** the man who took your bag?,2,basic
betrayed,предал,He **betrayed** his best friend for money.,3,basic
servant,слуга,The rich family has a loyal old **servant**.,3,home
practically,практически,"It's **practically** impossible to finish this today, honestly.",3,work
steel,сталь,This knife is made of the finest **steel**.,3,kitchen
burns,горит,Wood **burns** faster than coal in the fireplace.,3,nature
financial,финансовый,The company faces serious **financial** problems this year.,3,bank
industry,промышленность,The car **industry** employs millions of workers.,3,work
scientists,учёные,**Scientists** discovered a new species in the Amazon.,3,science
beaten,побеждённый,Our team was **beaten** in the final match.,3,sports
deck,палуба,We watched the sunset from the ship's **deck**.,3,leisure
fans,болельщики,Thousands of **fans** waited outside the stadium.,2,sports
painful,болезненный,The injection was more **painful** than I expected.,3,doctor
religion,религия,People should respect every **religion** and belief.,3,basic
cats,кошки,Three lazy **cats** are sleeping on my sofa.,1,home
influence,влияние,Social media has a huge **influence** on teenagers.,3,internet
drawing,рисунок,Her **drawing** of the mountain won first prize.,2,school
attractive,привлекательный,She wore a very **attractive** red dress.,3,party
touching,трогательный,The old man's speech was truly **touching**.,3,basic
realise,осознавать,I didn't **realise** how late it was.,3,basic
torture,пытка,Waiting for the results felt like pure **torture**.,3,basic
blessed,благословенный,We feel **blessed** to have such wonderful children.,3,family
recent,недавний,"In a **recent** interview, she announced her retirement.",3,basic
footsteps,шаги,I heard quiet **footsteps** behind me in the hallway.,3,basic
sacred,священный,This ancient temple is a **sacred** place.,4,basic
removed,удалённый,All the old files were **removed** from the server.,3,internet
pretending,притворяющийся,The child was **pretending** to be asleep.,3,basic
wasted,потраченный впустую,I **wasted** two hours in that boring meeting.,3,basic
mile,миля,The nearest station is about one **mile** away.,2,driving
division,отдел,She works in the marketing **division** of our company.,3,work
reminds,напоминает,This old song **reminds** me of my childhood.,2,basic
walks,прогулки,My grandmother enjoys long **walks** in the park.,2,leisure
ending,концовка,The movie had a surprising and beautiful **ending**.,2,leisure
contest,конкурс,She won first place in the singing **contest**.,2,school
valuable,ценный,This old watch is very **valuable** to our family.,3,basic
distant,далёкий,We could hear **distant** thunder over the hills.,3,nature
dumped,бросил,His girlfriend **dumped** him last weekend.,3,basic
electricity,электричество,The storm cut off our **electricity** for hours.,3,home
centre,центр,The new shopping **centre** opens next Monday.,2,shopping
murders,убийства,The detective is investigating three recent **murders**.,4,basic
wore,носил,She **wore** a beautiful blue dress to the wedding.,2,party
surrounded,окружённый,The small village is **surrounded** by tall mountains.,3,nature
struck,ударил,Lightning **struck** the tree in our backyard.,3,nature
inform,информировать,Please **inform** me as soon as you arrive.,3,work
status,статус,Check the delivery **status** on our website.,3,internet
prints,отпечатки,The police found fresh **prints** at the crime scene.,3,basic
players,игроки,Our team has the best **players** in the league.,2,sports
charged,заряженный,My phone is fully **charged** and ready to go.,2,basic
begging,умоляющий,The children were **begging** for ice cream.,3,family
delivered,доставленный,Your package will be **delivered** tomorrow morning.,2,shopping
construction,строительство,A new **construction** site opened near our house.,3,work
confirmed,подтверждённый,The hotel already **confirmed** my reservation by email.,3,hotel
confession,признание,The suspect finally made a full **confession**.,4,basic
trigger,спусковой крючок,He slowly pulled the **trigger** of the old rifle.,4,basic
cells,клетки,Human skin **cells** regenerate every few weeks.,3,science
frankly,честно говоря,"**Frankly**, I don't think this plan will work.",3,basic
response,ответ,We are still waiting for a **response** from the bank.,3,bank
