slightly,слегка,Today is **slightly** colder than yesterday.,2,basic
produce,производить,This factory can **produce** thousands of units each day.,3,work
annoying,раздражающий,That loud noise from upstairs is really **annoying**.,2,basic
judgment,суждение,I trust your **judgment** on this difficult matter.,4,basic
lousy,паршивый,I had a **lousy** day at work yesterday.,3,basic
souls,души,The old priest prayed for the **souls** of the departed.,4,basic
existence,существование,Scientists debate the **existence** of life on other planets.,4,science
belly,живот,The baby laughed and rubbed his little **belly**.,2,basic
tries,пытается,She always **tries** her best to help others.,2,basic
returning,возвращающийся,He is **returning** home after a long trip abroad.,3,basic
answered,ответил,She **answered** the phone immediately after it rang.,2,basic
actress,актриса,She is a famous **actress** who won several awards.,2,leisure
chairman,председатель,The **chairman** opened the meeting with a short speech.,4,work
individual,индивидуум,Each **individual** has unique talents and strengths.,3,basic
hopes,надеется,She **hopes** to travel around the world next year.,2,basic
tattoo,тату,He got a small **tattoo** on his left shoulder.,2,basic
confident,уверенный,She felt **confident** before her big presentation.,3,basic
mistaken,ошибочный,I was **mistaken** about the time of the meeting.,3,basic
limit,предел,Please respect the speed **limit** on this road.,2,driving
bothering,беспокоящий,Sorry for **bothering** you so late at night.,3,basic
uncomfortable,неудобный,This chair is really **uncomfortable** for long meetings.,2,basic
gifts,подарки,She wrapped all the **gifts** for the birthday party.,1,party
policeman,полицейский,The **policeman** directed traffic at the busy crossroads.,2,driving
precisely,точно,The train arrived **precisely** at nine o'clock.,4,basic
lawyers,юристы,The **lawyers** prepared the contract very carefully.,3,work
merely,всего лишь,He is **merely** a student and has no experience.,4,basic
criminals,преступники,The police caught the **criminals** after a long chase.,3,basic
hoped,надеялся,I **hoped** the weather would be better today.,2,basic
earned,заработал,She **earned** enough money to buy a new car.,2,work
reveal,раскрыть,Please do not **reveal** the ending of the movie.,3,basic
appeared,появился,A rainbow **appeared** after the storm finally ended.,2,nature
heavens,небеса,She looked up at the **heavens** and made a wish.,4,basic
personality,личность,She has a very bright and cheerful **personality**.,3,basic
wives,жёны,The men brought their **wives** to the company dinner.,2,family
colour,цвет,My favourite **colour** has always been deep blue.,1,basic
worker,работник,Every **worker** deserves fair pay and safe conditions.,2,work
instructions,инструкции,Please read the **instructions** before using the machine.,2,basic
intelligent,умный,He is an **intelligent** boy who loves reading books.,3,basic
worrying,волнующий,Stop **worrying** about things you cannot control.,3,basic
cried,плакал,The little girl **cried** when she lost her toy.,1,basic
traveling,путешествующий,We are **traveling** to Italy for our honeymoon.,2,basic
bells,колокола,The church **bells** rang loudly on Sunday morning.,2,basic
impact,воздействие,Climate change has a huge **impact** on our planet.,3,science
robbed,ограбил,Someone **robbed** the bank on Main Street last night.,3,basic
relief,облегчение,I felt great **relief** when the test was finally over.,3,basic
footage,кадры,The news showed **footage** of the terrible accident.,4,basic
odds,шансы,The **odds** of winning this lottery are very low.,4,basic
circus,цирк,The children loved the clowns at the **circus**.,2,leisure
mud,грязь,The kids came home covered in **mud** after playing.,2,basic
captured,захваченный,The soldiers **captured** the enemy base at dawn.,3,basic
lessons,уроки,She takes piano **lessons** twice a week.,1,school
occasion,случай,This dress is perfect for a special **occasion**.,3,basic
sets,наборы,She bought two **sets** of plates for her new kitchen.,2,home
invented,изобрёл,Edison **invented** many useful devices during his life.,3,science
diamonds,бриллианты,The necklace was covered in beautiful **diamonds**.,3,shopping
auntie,тётушка,My **auntie** always bakes cookies when I visit her.,2,family
angels,ангелы,She believes that **angels** watch over her family.,3,basic
classes,занятия,I have three **classes** this afternoon at the university.,1,school
claims,заявляет,He **claims** he saw a UFO last night.,3,basic
flies,летает,A small bird **flies** past my window every morning.,2,nature
hid,спрятал,She **hid** the presents under her bed.,2,basic
listened,слушал,I **listened** to music while cleaning the house.,1,basic
countries,страны,I have visited five **countries** in the last year.,2,basic
rats,крысы,The old building was full of **rats** and mice.,2,basic
wondered,задумался,She **wondered** why he never answered her messages.,3,basic
resist,сопротивляться,I cannot **resist** chocolate cake after dinner.,3,basic
companies,компании,Many **companies** offer remote work these days.,2,work
fantasy,фэнтези,She loves reading **fantasy** novels about dragons.,2,leisure
homicide,убийство,The detective solved the **homicide** case last week.,5,basic
holds,держит,She **holds** the baby gently in her arms.,2,family
flew,летел,The plane **flew** above the clouds for hours.,2,airport
noon,полдень,Let us meet for lunch at **noon** tomorrow.,2,basic
dishes,посуда,I will wash the **dishes** after we finish dinner.,1,kitchen
charm,обаяние,His natural **charm** helped him make friends easily.,4,basic
spin,вращаться,Watch the dancer **spin** gracefully across the stage.,3,basic
plants,растения,I water my **plants** every morning before work.,1,home
punk,панк,My brother loves old **punk** music from the eighties.,3,leisure
