starving,голодный,I'm **starving** — let's grab something to eat right now.,2,basic
warrior,воин,The ancient **warrior** carried a shield into battle.,3,leisure
forth,вперёд,"She stepped **forth** from the crowd, ready to speak.",4,basic
fetch,принести,Can you **fetch** me a glass of water from the kitchen?,2,home
timing,время/тайминг,The **timing** of his joke was absolutely perfect.,3,basic
complex,сложный,This problem is too **complex** to solve in one evening.,3,work
replace,заменить,We need to **replace** the broken light bulb tomorrow.,2,home
prayer,молитва,She whispered a quiet **prayer** before the exam.,3,basic
guilt,вина,"He felt deep **guilt** after lying to his best friend.",4,basic
conscience,совесть,His **conscience** wouldn't let him keep the stolen money.,4,basic
officially,официально,The new law **officially** takes effect next Monday.,3,politics
determined,решительный,"She gave him a **determined** look, refusing to back down.",3,basic
unhappy,несчастный,The workers are **unhappy** about the new schedule changes.,2,work
behalf,от имени,"I'm calling on **behalf** of my sister, who can't speak right now.",4,work
reasonable,разумный,"The price seems **reasonable**, so I'll buy it today.",2,shopping
tradition,традиция,Christmas dinner is a family **tradition** in our house.,2,family
beside,рядом,She sat **beside** her grandmother on the old sofa.,2,family
motive,мотив,"The detective couldn't figure out the killer's **motive**, even with clues.",4,leisure
bishop,епископ,The **bishop** blessed the congregation at Sunday service.,4,basic
dealer,дилер,The car **dealer** offered us a great discount on the sedan.,3,work
nearby,рядом,There's a coffee shop **nearby** if you need a break.,2,basic
benefit,польза,Regular exercise has a huge **benefit** for your health.,2,health
adventure,приключение,Our trip to the mountains was a real **adventure**.,2,leisure
territory,территория,The wolves defended their **territory** from intruders.,3,nature
apology,извинение,"He sent a written **apology**, hoping she would forgive him.",3,basic
unlike,в отличие,"**Unlike** his brother, he actually enjoys studying math.",3,school
thus,таким образом,"The bridge was closed; **thus**, we had to take another route.",4,basic
developed,развитый,Finland has a highly **developed** education system.,3,politics
pipe,труба,A **pipe** burst under the kitchen sink last night.,2,home
gray,серый,The sky turned **gray** just before the storm hit.,1,nature
loyal,верный,My dog has been a **loyal** companion for ten years.,2,family
atmosphere,атмосфера,The restaurant has a cozy **atmosphere** with soft music.,3,restaurant
downtown,центр города,We spent the afternoon shopping **downtown** with friends.,2,shopping
rotten,гнилой,Throw away that **rotten** apple before it stinks up the bowl.,3,kitchen
paradise,рай,The beach felt like **paradise** after a long flight.,2,leisure
meantime,тем временем,"I'll finish cooking; in the **meantime**, set the table.",3,home
organization,организация,She works for a nonprofit **organization** helping refugees.,3,work
fairy,фея,"The little girl believed in a kind **fairy**, even at ten.",2,family
shelter,приют,Homeless families need **shelter** during harsh winter nights.,3,nature
flow,поток,The **flow** of traffic slowed down during rush hour.,3,driving
prevent,предотвратить,Washing your hands helps **prevent** the spread of germs.,3,health
monk,монах,The **monk** lived quietly in a mountain monastery.,4,leisure
knight,рыцарь,A brave **knight** rescued the prince from the dragon.,3,leisure
activity,активность,Hiking is a fun outdoor **activity** for the whole family.,2,sports
frame,рама,She hung the photo in a wooden **frame** above the fireplace.,3,home
