forgotten,забытый,I have **forgotten** where I parked my car.,2,basic
remain,оставаться,Please **remain** seated until the plane stops.,3,basic
original,оригинальный,This is the **original** painting from 1850.,2,basic
papa,папа,My **papa** taught me how to ride a bike.,1,family
onto,на,She climbed **onto** the roof to fix it.,2,basic
concerned,обеспокоенный,I am **concerned** about your health lately.,3,health
invited,приглашённый,We **invited** all our friends to the wedding.,2,party
easier,легче,This new app is much **easier** to use.,2,basic
hurts,болит,My back **hurts** after sitting all day.,2,health
fill,наполнять,Please **fill** the glass with cold water.,2,basic
condition,состояние,The car is in perfect **condition** for sale.,3,basic
nowhere,нигде,I can find my keys **nowhere** in the house.,3,basic
sheriff,шериф,The **sheriff** arrived at the scene quickly.,3,basic
turning,поворачивающий,The wheel is **turning** faster and faster now.,2,basic
brown,коричневый,She bought a pair of **brown** leather shoes.,1,basic
recognize,узнавать,I did not **recognize** you with short hair.,3,basic
heads,головы,Everyone turned their **heads** to see the noise.,2,basic
pretend,притворяться,Let us **pretend** we are pirates on a ship.,3,leisure
society,общество,Modern **society** values technology more than ever.,4,politics
finding,нахождение,**Finding** a good job takes real patience.,3,work
comfortable,удобный,This chair is very **comfortable** for reading.,2,home
meaning,значение,What is the **meaning** of this word?,3,basic
pieces,кусочки,The puzzle has a thousand **pieces** to assemble.,2,leisure
letting,позволяющий,Thanks for **letting** me stay at your place.,3,basic
began,начал,The movie **began** right after we sat down.,2,basic
female,женский,The **female** lion hunts for the pride.,3,nature
cards,карты,We played **cards** all evening at the party.,2,leisure
pray,молиться,Many people **pray** before going to sleep.,3,basic
unfortunately,к сожалению,"**Unfortunately**, the store is closed today.",4,basic
balls,мячи,The kids played with colorful **balls** at the park.,1,sports
destroyed,разрушенный,The storm **destroyed** several houses on the coast.,3,basic
ended,закончился,The meeting **ended** earlier than expected.,2,work
prepare,готовить,I need to **prepare** dinner before guests arrive.,2,kitchen
opinion,мнение,"In my **opinion**, this book is amazing.",3,basic
movies,фильмы,We watched two **movies** last Saturday night.,1,leisure
soldier,солдат,The brave **soldier** received a medal for courage.,3,basic
program,программа,I love this new TV **program** about nature.,2,leisure
usual,обычный,We met at the **usual** coffee shop downtown.,3,basic
aware,осведомлённый,Are you **aware** of the new traffic rules?,3,basic
surely,конечно,You will **surely** enjoy the concert tonight.,3,basic
male,мужской,The **male** bird has brighter colors than the female.,3,nature
base,основа,Trust is the **base** of every good friendship.,3,basic
matters,имеет значение,What really **matters** is how we treat people.,3,basic
command,команда,The captain gave a **command** to his crew.,3,work
selling,продающий,They are **selling** their house next month.,2,shopping
believed,верил,I **believed** every word of his story.,2,basic
create,создавать,Artists **create** beauty from simple materials.,3,basic
sunday,воскресенье,We always have brunch on **Sunday** mornings.,1,basic
dumb,глупый,That was a really **dumb** mistake to make.,2,basic
threw,бросил,He **threw** the ball across the field.,2,sports
created,созданный,She **created** a beautiful painting for her mother.,2,basic
realized,понял,I **realized** my mistake too late unfortunately.,3,basic
british,британский,He speaks with a strong **British** accent.,3,basic
noise,шум,The **noise** from the street kept me awake.,2,basic
nuts,орехи,I like to eat mixed **nuts** as a snack.,2,kitchen
students,студенты,The **students** are preparing for final exams.,2,school
birds,птицы,Colorful **birds** sing in our garden every morning.,1,nature
social,социальный,She has many **social** events this week.,3,basic
brilliant,блестящий,That was a **brilliant** idea for the project.,3,basic
bodies,тела,The gym helps keep our **bodies** strong and healthy.,3,health
opened,открытый,She **opened** the door with a big smile.,2,basic
ours,наш,This new apartment is finally **ours**.,2,basic
bucks,баксы,This jacket costs only twenty **bucks** on sale.,3,shopping
mister,мистер,"Good morning, **mister**, how can I help you?",2,basic
ugly,уродливый,That old building looks really **ugly** from outside.,2,basic
opens,открывает,The shop **opens** at eight every morning.,2,shopping
exist,существовать,Dragons do not **exist** in real life.,3,basic
followed,последовал,The dog **followed** me all the way home.,2,basic
purpose,цель,The **purpose** of this meeting is clear.,3,work
letters,письма,I received two **letters** from my grandmother today.,2,basic
opening,открывающий,The grand **opening** is next Saturday morning.,3,shopping
bullet,пуля,A **bullet** travels faster than sound through air.,4,basic
lately,в последнее время,I have been really tired **lately**.,3,basic
stayed,остался,We **stayed** at a lovely hotel in Paris.,2,hotel
falling,падающий,The leaves are **falling** from the trees now.,2,nature
ends,заканчивается,The movie **ends** with a huge twist.,2,leisure
suggest,предлагать,I **suggest** we take a break for lunch.,3,basic
joy,радость,Her eyes were full of **joy** at the news.,3,basic
distance,расстояние,The **distance** between our homes is ten miles.,3,basic
responsibility,ответственность,Taking care of pets is a big **responsibility**.,4,basic
whenever,когда бы ни,Call me **whenever** you need some help.,3,basic
issue,вопрос,We need to discuss this **issue** immediately.,3,work
thousands,тысячи,**Thousands** of people attended the concert last night.,3,basic
process,процесс,Learning a language is a long **process**.,3,basic
sword,меч,The knight drew his sharp **sword** from its sheath.,3,basic
