reading,чтение,I love **reading** before bed every night.,2,leisure
double,двойной,I ordered a **double** espresso this morning.,2,basic
spirit,дух,Her **spirit** was strong despite the bad news.,3,basic
danger,опасность,Stay away from that cliff it's in **danger**.,2,basic
memory,память,I have a clear **memory** of that day.,2,basic
itself,сам,The problem solved **itself** overnight.,3,basic
acting,актёрская игра,His **acting** in that movie was incredible.,3,leisure
plans,планы,"Do you have any **plans** this weekend, Tom?",2,basic
following,следующий,Please read the **following** instructions carefully.,3,basic
built,построил,"My grandfather **built** this house, years ago.",2,home
closer,ближе,"Come **closer**, I can't hear you.",2,basic
apparently,по-видимому,"**Apparently**, the store is closed today.",3,basic
excited,взволнованный,I'm so **excited** about our trip tomorrow.,2,basic
losing,проигрывающий,Our team is **losing** by three points.,2,sports
animals,животные,Wild **animals** live in this forest.,1,nature
nature,природа,I love walking in **nature** on weekends.,2,nature
bomb,бомба,The police found a **bomb** in the building.,3,basic
neck,шея,My **neck** hurts from sleeping badly.,2,health
suspect,подозревать,I **suspect** he is lying to us.,3,basic
bottle,бутылка,"Please pass me a **bottle** of water, thanks.",1,basic
mommy,мама,"**Mommy**, can I have some ice cream?",1,family
dogs,собаки,Two **dogs** were playing in the park.,1,nature
ridiculous,нелепый,That excuse sounds completely **ridiculous** to me.,3,basic
simply,просто,I **simply** don't have time for this.,2,basic
animal,животное,A strange **animal** appeared in our garden.,1,nature
showed,показал,He **showed** me his new camera yesterday.,2,basic
shooting,стрельба,The **shooting** scene was very realistic.,3,basic
keeps,продолжает,She **keeps** calling me every hour.,2,basic
camp,лагерь,We set up **camp** near the river.,2,leisure
guns,оружие,The police found several **guns** in the car.,3,basic
medical,медицинский,He needs immediate **medical** attention right now.,3,doctor
shame,стыд,"**Shame** on you for lying, young man.",3,basic
hoping,надеющийся,I was **hoping** to see you today.,2,basic
majesty,величество,"Your **Majesty**, the guests have arrived.",4,basic
flowers,цветы,He brought her red **flowers** for her birthday.,1,nature
famous,знаменитый,She became **famous** after her first movie.,2,basic
beauty,красота,The **beauty** of this place is amazing.,2,basic
keys,ключи,"Where did I put my **keys**, again?",1,home
large,большой,"We ordered a **large** pizza, with mushrooms.",1,basic
local,местный,"Let's eat at the **local** diner, tonight.",2,basic
deserve,заслуживать,You **deserve** a break after all that work.,3,basic
stone,камень,He threw a **stone** into the lake.,2,basic
grace,грация,She moves with such **grace** on stage.,4,basic
consider,рассматривать,Please **consider** my offer before deciding.,3,basic
weekend,выходные,"Let's meet this **weekend**, okay?",1,basic
wondering,интересующийся,I was **wondering** if you could help me.,3,basic
lay,лежать,"Just **lay** down and rest, for a while.",2,basic
plenty,много,"There's **plenty** of food, don't worry.",3,basic
willing,готовый,I'm **willing** to help you with this project.,3,basic
excellent,отличный,That was an **excellent** meal at the restaurant.,2,basic
faith,вера,I have **faith** in you and your abilities.,3,basic
beg,умолять,"Please don't **beg**, just ask nicely.",3,basic
responsible,ответственный,He is **responsible** for the whole department.,3,work
military,военный,Her brother joined the **military** last year.,3,basic
opportunity,возможность,This is a great **opportunity** for your career.,3,work
bottom,нижний,The book is at the **bottom** of the shelf.,2,basic
german,немецкий,I'm learning **German** in my evening class.,2,school
whoever,кто бы ни,"**Whoever** said that, was wrong.",4,basic
walked,шёл,We **walked** home together after dinner.,1,basic
papers,бумаги,Please sign these **papers** before you leave.,2,work
hall,зал,The concert **hall** was completely full last night.,2,basic
commander,командир,The **commander** gave the order to advance.,3,basic
drug,лекарство,This **drug** helps with chronic pain.,3,doctor
main,главный,"The **main** problem, is the high cost.",2,basic
devil,дьявол,He drives like a **devil** on the highway.,3,basic
necessary,необходимый,It's **necessary** to book tickets in advance.,3,basic
although,хотя,I went out **although** it was raining.,3,basic
princess,принцесса,The little **princess** wore a pink dress.,2,basic
lights,огни,Turn off the **lights** before you leave.,1,home
flying,летающий,A bird was **flying** high above us.,2,basic
knowing,знание,"**Knowing** you, you'll figure it out.",3,basic
clearly,ясно,"**Clearly**, we need a different approach here.",3,basic
agreed,согласился,"I **agreed**, to meet him at noon.",2,basic
corner,угол,"The shop is on the **corner**, of Main Street.",2,basic
code,код,"Enter the **code**, to unlock the door.",2,basic
correct,правильный,Your answer is **correct** this time.,2,school
apologize,извиняться,I want to **apologize** for being late.,3,basic
language,язык,English is a beautiful **language** to learn.,2,school
stars,звёзды,The **stars** are bright tonight in the sky.,2,nature
faster,быстрее,Can you run a little **faster** please?,2,basic
cars,машины,There are too many **cars** on this street.,1,driving
folks,люди,"Hello **folks**, welcome to our show!",2,basic
fellow,парень,That **fellow** over there is my cousin.,3,basic
several,несколько,I have **several** questions about the homework.,2,basic
grandma,бабушка,My **grandma** makes the best cookies ever.,1,family
shows,показывает,He **shows** his paintings at the gallery.,2,basic
