second,секунда,"Wait a **second**, I need to grab my keys.",1,basic
working,работающий,He is **working** late again tonight.,2,work
person,человек,She is a very kind **person**.,1,basic
part,часть,This is my favorite **part** of the movie.,1,basic
kids,дети,The **kids** are playing in the yard.,1,family
late,поздно,Sorry I am **late** to the meeting.,1,basic
exactly,точно,That is **exactly** what I wanted to say.,2,basic
minute,минута,Give me one **minute** to finish this.,1,basic
crazy,сумасшедший,You must be **crazy** to drive in this storm.,2,basic
forget,забывать,Do not **forget** to lock the door.,1,basic
everybody,все,**Everybody** loves a good story.,1,basic
kid,ребёнок,That **kid** is really talented.,1,family
gave,дал,She **gave** me a book for my birthday.,1,basic
happen,происходить,What will **happen** if we are late?,2,basic
five,пять,I have **five** apples in my bag.,1,basic
far,далеко,The store is not **far** from here.,1,basic
knows,знает,She **knows** the answer to every question.,1,basic
whatever,что угодно,Do **whatever** you think is best.,3,basic
eyes,глаза,Her **eyes** are bright blue.,1,basic
shut,закрыть,"Please **shut** the window, it is cold.",2,basic
taking,берущий,I am **taking** the train to work today.,2,basic
times,разы,I have watched that film three **times**.,1,basic
hands,руки,Wash your **hands** before dinner.,1,basic
minutes,минуты,The meeting lasted forty **minutes**.,1,basic
deal,сделка,We made a **deal** with the supplier.,2,work
different,разный,Every person is **different** in their own way.,2,basic
means,означает,The red light **means** stop.,2,basic
point,точка,That is a very good **point**.,2,basic
inside,внутри,It is warmer **inside** the house.,1,basic
makes,делает,She **makes** her own bread at home.,1,basic
asked,спросил,He **asked** me about my job.,1,basic
somebody,кто-то,**Somebody** left a note on my desk.,2,basic
mine,мой,That blue bag is **mine**.,1,basic
making,делающий,She is **making** dinner right now.,1,basic
body,тело,Exercise is good for your **body**.,1,health
afraid,боящийся,I am **afraid** of spiders.,2,basic
chance,шанс,Give me one more **chance** to explain.,2,basic
dear,дорогой,"My **dear** friend, how have you been?",2,basic
quite,довольно,The weather is **quite** nice today.,3,basic
four,четыре,I have **four** brothers and sisters.,1,basic
anyway,в любом случае,I did not want to go **anyway**.,2,basic
against,против,She leaned **against** the wall.,2,basic
word,слово,I do not know that **word** in English.,1,basic
comes,приходит,My sister **comes** home every weekend.,1,basic
important,важный,This meeting is very **important**.,2,basic
set,набор,I bought a new **set** of knives.,2,basic
number,номер,Can I have your phone **number**?,1,basic
least,меньше всего,That is the **least** of my worries.,3,basic
waiting,ждущий,I have been **waiting** for an hour.,2,basic
hurt,больно,My back **hurt** after the long drive.,2,health
wish,желать,I **wish** I could travel more.,2,basic
moment,момент,"Please wait a **moment**, I will be right back.",2,basic
week,неделя,I will see you next **week**.,1,basic
girls,девочки,The **girls** are at the park.,1,family
married,женатый,They got **married** last summer.,2,family
game,игра,We watched the football **game** on TV.,1,sports
nobody,никто,**Nobody** answered the phone when I called.,2,basic
children,дети,The **children** are playing in the garden.,1,family
side,сторона,Stand on this **side** of the room.,1,basic
though,хотя,"I like coffee, **though** tea is also good.",3,basic
cut,резать,Be careful not to **cut** your finger.,2,basic
started,начал,The movie **started** ten minutes ago.,1,basic
supposed,предполагаемый,You are **supposed** to be at work now.,3,basic
between,между,The book is **between** the two lamps.,2,basic
goes,идёт,She **goes** to the gym every morning.,1,basic
hours,часы,I worked for eight **hours** today.,1,basic
women,женщины,Many **women** attended the conference.,2,basic
behind,позади,The cat is hiding **behind** the couch.,2,basic
almost,почти,I **almost** missed my flight this morning.,2,basic
truth,правда,Please tell me the **truth**.,2,basic
able,способный,I am not **able** to come tomorrow.,2,basic
lady,дама,The **lady** at the counter was very kind.,2,basic
anymore,больше не,I do not live there **anymore**.,2,basic
playing,играющий,The kids are **playing** in the backyard.,1,basic
gets,получает,She **gets** up early every day.,1,basic
reason,причина,There is a good **reason** for this decision.,2,basic
trouble,проблема,He is in serious **trouble** at school.,2,basic
city,город,New York is a huge **city**.,1,basic
town,город,I grew up in a small **town**.,1,basic
met,встретил,We **met** at a coffee shop last week.,1,basic
question,вопрос,May I ask you a **question**?,1,basic
brought,принёс,She **brought** cookies to the party.,2,basic
yours,твой,Is this pen **yours** or mine?,1,basic
high,высокий,The mountain is very **high**.,1,basic
half,половина,I ate **half** of the pizza.,1,basic
died,умер,His grandfather **died** last year.,2,basic
either,тоже,I do not like it **either**.,2,basic
seems,кажется,It **seems** like a good idea.,2,basic
bye,пока,Say **bye** to your teacher.,1,basic
telling,говорящий,She is **telling** me a funny story.,1,basic
tried,пытался,I **tried** to call you yesterday.,1,basic
gun,пистолет,The police officer carried a **gun**.,2,basic
boys,мальчики,The **boys** are playing soccer.,1,family
line,линия,Please stand in **line** at the counter.,1,basic
