happiness,счастье,Money cannot always buy real **happiness**.,2,basic
property,собственность,This house is now my **property**.,3,basic
forced,вынужденный,He was **forced** to leave the city.,3,basic
indistinct,неясный,Her voice was **indistinct** over the phone.,4,basic
received,получил,"I **received** your letter yesterday, thank you.",2,basic
gang,банда,A **gang** of boys played in the yard.,3,basic
friday,пятница,We always go out on **Friday** night.,1,basic
disappeared,исчез,The keys **disappeared** from my desk.,3,basic
horses,лошади,Three **horses** were running across the field.,2,nature
babe,малыш,"**Babe**, please come here for a moment.",2,basic
ancient,древний,They found an **ancient** map in the attic.,3,basic
handsome,красивый,Her brother is a **handsome** young man.,2,basic
saturday,суббота,I usually sleep late on **Saturday** morning.,1,basic
lines,линии,Draw two parallel **lines** on the paper.,2,basic
unit,единица,Each **unit** costs about ten dollars.,2,basic
fan,вентилятор,"Please turn on the **fan**, it is hot.",2,home
gentleman,джентльмен,A real **gentleman** always keeps his word.,3,basic
introduce,представить,Let me **introduce** you to my sister.,2,basic
fate,судьба,Nobody can escape their own **fate**.,3,basic
recently,недавно,I **recently** started learning how to cook.,2,basic
expected,ожидал,She **expected** a different answer from him.,2,basic
add,добавить,Please **add** some sugar to my coffee.,1,basic
ordered,заказал,He **ordered** a pizza for the whole team.,2,restaurant
slowly,медленно,The old man walked **slowly** down the street.,1,basic
alarm,тревога,The fire **alarm** woke everyone up.,2,basic
member,член,She is a **member** of our chess club.,2,basic
slept,спал,I **slept** only four hours last night.,2,basic
signed,подписал,He **signed** the contract without reading it.,2,basic
enter,входить,Please **enter** the room quietly.,1,basic
spanish,испанский,She teaches **Spanish** at the university.,2,school
brings,приносит,He always **brings** flowers to his mother.,2,basic
model,модель,This car is a new **model**.,2,basic
medicine,лекарство,Take this **medicine** twice a day.,2,health
access,доступ,You need a password to get **access**.,3,internet
failed,провалил,He **failed** the math test again.,2,school
easily,легко,She can solve this puzzle **easily**.,2,basic
discovered,обнаружил,Scientists **discovered** a new planet last year.,3,science
based,основанный,This movie is **based** on a true story.,3,basic
insane,безумный,Driving in this snow is completely **insane**.,3,basic
cares,заботится,Nobody **cares** about my opinion anymore.,2,basic
weather,погода,The **weather** is perfect for a walk.,1,basic
fingers,пальцы,Her **fingers** were cold from the snow.,2,basic
path,тропинка,Follow the narrow **path** through the woods.,2,nature
harm,вред,Too much sugar can **harm** your teeth.,3,health
style,стиль,I really like your new **style**.,2,basic
community,сообщество,Our **community** is very friendly and helpful.,3,basic
sees,видит,She **sees** her grandmother every Sunday.,1,basic
basically,в основном,I **basically** agree with your plan.,2,basic
covered,покрыт,The ground was **covered** with fresh snow.,2,basic
shake,трясти,Please **shake** the bottle before opening.,2,basic
russian,русский,He speaks **Russian** and English fluently.,2,basic
sending,отправляю,I am **sending** you the photos now.,2,basic
pal,приятель,"Hey **pal**, can you help me out?",2,basic
naked,голый,The baby was running around completely **naked**.,3,basic
heading,направляющийся,We are **heading** to the beach today.,2,basic
streets,улицы,The **streets** were empty on Sunday morning.,2,basic
damage,ущерб,The storm caused serious **damage** to the roof.,3,basic
silence,тишина,"After the song, there was total **silence**.",3,basic
doors,двери,Close all the **doors** before leaving.,1,home
success,успех,Hard work is the key to **success**.,2,basic
amount,количество,She spent a huge **amount** of money.,2,basic
members,члены,All team **members** must attend the meeting.,2,work
safety,безопасность,Your **safety** is our top priority.,2,basic
returned,вернулся,He **returned** home very late last night.,2,basic
harder,сложнее,This exam is much **harder** than the last one.,2,school
showing,показываю,I am **showing** her around the office.,2,basic
drinks,напитки,They serve cold **drinks** at the bar.,2,restaurant
buried,похоронен,The treasure was **buried** under the tree.,3,basic
trade,торговля,International **trade** is very important today.,3,basic
changes,изменения,Small **changes** can make a big difference.,2,basic
details,детали,Please give me all the **details** about it.,2,basic
thoughts,мысли,Her **thoughts** were far away from the meeting.,2,basic
football,футбол,We play **football** every Sunday afternoon.,1,sports
reality,реальность,"In **reality**, the job was much harder.",3,basic
ruined,испорчен,The rain **ruined** our picnic plans.,2,basic
japanese,японский,I love **Japanese** food very much.,2,basic
sudden,внезапный,There was a **sudden** change of plans.,3,basic
sooner,раньше,I should have called you **sooner**.,2,basic
page,страница,Please turn to **page** fifty in your book.,1,school
