all,все,**All** the students passed the exam.,1,basic
so,так,She was **so** tired after work.,1,basic
just,просто,I **just** wanted to say hello.,2,basic
out,наружу,He walked **out** of the room.,1,basic
about,о,We talked **about** the new movie.,1,basic
up,вверх,She looked **up** at the sky.,1,basic
one,один,I need **one** more minute please.,1,basic
well,хорошо,She sings **well** for a beginner.,1,basic
got,получил,He **got** a new bike yesterday.,2,basic
from,от,This letter is **from** my sister.,1,basic
let,позволить,Please **let** me help you today.,2,basic
going,идущий,We are **going** to the park.,1,basic
okay,хорошо,Everything will be **okay** tomorrow.,1,basic
back,назад,She came **back** after an hour.,1,basic
look,смотреть,**Look** at the beautiful sunset.,1,basic
then,тогда,We were younger **then** and happier.,2,basic
been,был,I have **been** here before.,2,basic
really,действительно,I **really** enjoyed the concert.,2,basic
some,несколько,She bought **some** apples at the store.,1,basic
something,что-то,I need to tell you **something**.,2,basic
too,слишком,This bag is **too** heavy for me.,2,basic
more,больше,Please give me **more** time.,1,basic
way,путь,This is the fastest **way** home.,2,basic
down,вниз,She looked **down** at her feet.,1,basic
very,очень,The soup is **very** hot today.,1,basic
only,только,I have **only** two dollars left.,2,basic
over,над,A bird flew **over** our house.,2,basic
little,маленький,A **little** cat sat by the window.,1,basic
please,пожалуйста,**Please** close the door quietly.,1,basic
said,сказал,She **said** goodbye and left.,2,basic
sorry,извини,I am **sorry** for being late.,1,basic
off,выключенный,Turn **off** the lights before sleeping.,2,basic
thank,благодарить,I want to **thank** you for helping.,1,basic
any,любой,Do you have **any** questions for me?,2,basic
two,два,She has **two** brothers and one sister.,1,basic
even,даже,**Even** children know this simple fact.,2,basic
much,много,Thank you so **much** for everything.,1,basic
sure,уверен,I am **sure** he will come.,2,basic
thing,вещь,This **thing** belongs to my friend.,1,basic
into,в,She walked **into** the kitchen slowly.,2,basic
anything,что-нибудь,Is there **anything** I can do?,2,basic
nothing,ничего,There is **nothing** in the box.,2,basic
again,снова,Please say that **again** slowly.,2,basic
maybe,может быть,**Maybe** we should leave now.,2,basic
other,другой,The **other** book is more interesting.,2,basic
call,звонить,I will **call** you tomorrow morning.,2,basic
talk,говорить,We need to **talk** about this.,2,basic
away,прочь,The cat ran **away** from the dog.,2,basic
than,чем,He is taller **than** his brother.,2,basic
thought,мысль,A strange **thought** crossed her mind.,2,basic
home,дом,She went **home** after work.,1,home
great,отличный,That was a **great** dinner last night.,2,basic
last,последний,This is the **last** piece of cake.,2,basic
better,лучше,I feel **better** after some sleep.,2,basic
everything,всё,**Everything** will be fine tomorrow.,2,basic
told,сказал,She **told** me the good news.,2,basic
things,вещи,I have many **things** to do.,1,basic
keep,держать,Please **keep** this secret for me.,2,basic
long,длинный,She has **long** brown hair.,1,basic
years,годы,Ten **years** have passed since then.,2,basic
leave,уходить,I must **leave** before it rains.,2,basic
around,вокруг,We walked **around** the old park.,2,basic
place,место,This is a quiet **place** to read.,2,basic
ever,когда-либо,Have you **ever** been to Paris?,2,basic
feel,чувствовать,I **feel** happy when you smile.,2,basic
guys,парни,Those **guys** are playing football outside.,2,basic
guy,парень,That **guy** works at the bakery.,2,basic
made,сделал,She **made** a cake for us.,2,basic
lot,много,I have a **lot** of work today.,2,basic
hello,привет,She said **hello** to her neighbor.,1,basic
nice,хороший,She has a **nice** smile always.,1,basic
believe,верить,I **believe** in your dream.,2,basic
girl,девушка,The young **girl** loves painting flowers.,1,family
someone,кто-то,**Someone** is knocking at the door.,2,basic
fine,прекрасно,Everything is **fine** with my family.,2,basic
thanks,спасибо,**Thanks** for your kind help today.,1,basic
wanted,хотел,She **wanted** a new dress for summer.,2,basic
coming,идущий,My friends are **coming** over tonight.,2,basic
every,каждый,She reads **every** night before bed.,2,basic
through,через,We walked **through** the forest together.,2,basic
being,являющийся,**Being** honest is very important.,3,basic
left,ушёл,She **left** her keys on the table.,2,basic
dad,папа,My **dad** loves cooking on weekends.,1,family
happened,случилось,Something strange **happened** at school today.,2,basic
came,пришёл,He **came** home very late last night.,2,basic
wrong,неправильный,You gave me the **wrong** answer.,2,basic
world,мир,She wants to travel the **world**.,2,basic
