ran,побежал,She **ran** to catch the morning bus.,2,basic
swear,клянусь,I **swear** I didn't take your keys.,3,basic
situation,ситуация,This **situation** is getting out of control.,3,basic
anywhere,где угодно,We can go **anywhere** you want tonight.,2,basic
bought,купил,I **bought** some fresh bread this morning.,2,shopping
finished,закончил,He **finished** his homework before dinner.,2,school
letter,письмо,She wrote a long **letter** to her grandmother.,2,basic
fool,дурак,Don't be a **fool** and trust him.,3,basic
attention,внимание,Please pay **attention** to the teacher.,2,school
interesting,интересный,That was a really **interesting** movie.,2,basic
space,пространство,We need more **space** in this room.,2,basic
box,коробка,Put the books in that **box**.,1,home
group,группа,A small **group** of tourists walked by.,2,basic
single,одинокий,He is still **single** at forty.,2,basic
sitting,сидящий,She is **sitting** on the park bench.,2,basic
marriage,брак,Their **marriage** lasted for thirty years.,3,family
join,присоединиться,Do you want to **join** us for lunch?,2,basic
fear,страх,He felt a sudden **fear** in his heart.,3,basic
forgot,забыл,I **forgot** to call my mother back.,2,basic
short,короткий,She has very **short** black hair.,1,basic
normal,нормальный,This is just a **normal** workday.,2,basic
ground,земля,The apple fell to the **ground**.,2,nature
american,американский,He drives a big **American** car.,2,basic
count,считать,Can you **count** to one hundred?,2,school
area,район,This **area** of the city is quiet.,2,basic
honor,честь,It's an **honor** to meet you finally.,3,basic
lunch,обед,Let's grab **lunch** at the new cafe.,1,restaurant
miles,мили,We drove a hundred **miles** today.,2,driving
radio,радио,Turn on the **radio** for some music.,2,home
idiot,идиот,Stop acting like an **idiot** right now.,2,basic
surprise,сюрприз,I have a little **surprise** for you.,2,basic
boat,лодка,They took a small **boat** to the island.,2,leisure
quickly,быстро,She ate her breakfast **quickly** and left.,2,basic
bar,бар,Let's meet at the **bar** after work.,2,leisure
wearing,одетый,She is **wearing** a red dress tonight.,2,basic
crying,плачущий,The baby was **crying** all night long.,2,basic
accident,авария,There was a bad **accident** on the highway.,3,driving
eight,восемь,The meeting starts at **eight** in the morning.,1,basic
fell,упал,He slipped and **fell** on the ice.,2,basic
cover,накрыть,Please **cover** the food with foil.,2,kitchen
certain,уверенный,I am **certain** she will come today.,3,basic
interested,заинтересованный,Are you **interested** in learning Spanish?,2,basic
agree,соглашаться,I completely **agree** with your opinion.,2,basic
problems,проблемы,We have some serious **problems** at work.,2,work
detective,детектив,The **detective** questioned every witness carefully.,3,basic
prison,тюрьма,He spent five years in **prison**.,3,basic
major,серьёзный,This is a **major** problem for us.,3,basic
offer,предложение,I got a great job **offer** today.,3,work
difficult,трудный,This math problem is really **difficult**.,2,school
personal,личный,That's a **personal** question to ask.,2,basic
stopped,остановился,The bus **stopped** at the next corner.,2,basic
hide,прятать,Where should we **hide** the gift?,2,basic
whether,ли,I don't know **whether** to stay or go.,3,basic
list,список,Make a shopping **list** before we go.,2,shopping
afternoon,полдень,See you tomorrow **afternoon** at three.,2,basic
screaming,кричащий,The kids were **screaming** in the yard.,3,basic
soul,душа,Music feeds my **soul** every day.,3,basic
fighting,дерущийся,Those two boys are **fighting** again.,2,basic
blow,дуть,The wind will **blow** hard tonight.,2,nature
missed,пропустил,I **missed** my train by two minutes.,2,basic
killing,убивающий,This heat is **killing** me today.,3,basic
standing,стоящий,She is **standing** by the front door.,2,basic
saved,спас,He **saved** the boy from drowning.,3,basic
killer,убийца,The **killer** was caught last night.,3,basic
mess,беспорядок,Your room is such a **mess** today.,2,home
tough,крутой,That exam was really **tough** for everyone.,3,basic
feels,чувствует,She **feels** tired after her long shift.,2,basic
church,церковь,We go to **church** every Sunday morning.,2,basic
drunk,пьяный,He got really **drunk** at the party.,2,party
within,внутри,Stay **within** the marked area please.,3,basic
girlfriend,подруга,My **girlfriend** loves old romantic films.,2,family
mum,мама,My **mum** makes the best apple pie.,1,family
honest,честный,Please be **honest** with me about it.,2,basic
starting,начинающий,The movie is **starting** in five minutes.,2,basic
calls,звонит,She **calls** her mother every single day.,2,basic
spent,потратил,We **spent** all our money on vacation.,2,basic
third,третий,This is my **third** cup of coffee.,2,basic
english,английский,She teaches **English** at the local school.,1,school
mama,мама,**Mama** cooked a wonderful dinner last night.,1,family
hungry,голодный,The kids are getting really **hungry** now.,1,basic
dare,посметь,How **dare** you speak to me that way?,3,basic
relationship,отношения,Their **relationship** is getting very serious.,3,family
moved,переехал,We **moved** to a new apartment last month.,2,home
position,положение,She got a new **position** at the company.,3,work
lieutenant,лейтенант,The **lieutenant** gave clear orders to his men.,4,basic
realize,понимать,I didn't **realize** how late it was.,3,basic
especially,особенно,I love fruit **especially** fresh strawberries.,3,basic
machine,машина,This washing **machine** is very old.,2,home
