send,отправить,Can you **send** me the photos later?,2,basic
stupid,глупый,That was a really **stupid** mistake.,2,basic
hurry,спешить,We need to **hurry** or we'll be late.,2,basic
months,месяцы,I haven't seen him in **months**.,1,basic
become,становиться,She wants to **become** a doctor.,2,basic
along,вдоль,We walked **along** the river.,3,basic
outside,снаружи,The kids are playing **outside**.,2,basic
needs,нуждается,He **needs** a little more time.,2,basic
fact,факт,That's actually an interesting **fact**.,3,basic
lord,господин,The **lord** of the castle welcomed them.,3,basic
captain,капитан,The **captain** gave the order to leave.,2,basic
six,шесть,I have **six** brothers and sisters.,1,basic
funny,смешной,That joke was really **funny**.,2,basic
black,чёрный,She was wearing a **black** dress.,1,basic
alive,живой,I can't believe he's still **alive**.,3,basic
pick,выбрать,Just **pick** one and let's go.,2,basic
feeling,чувство,I have a bad **feeling** about this.,2,basic
living,живущий,My grandma is still **living** in her old house.,2,basic
cause,причина,What was the **cause** of the accident?,3,basic
ahead,впереди,There's a long road **ahead** of us.,3,basic
king,король,The **king** ruled for forty years.,2,basic
dinner,ужин,What's for **dinner** tonight?,1,kitchen
sort,вид,What **sort** of music do you like?,3,basic
leaving,уходящий,He's **leaving** in an hour.,2,basic
running,бегущий,I saw her **running** in the park.,2,sports
alright,хорошо,Everything is going to be **alright**.,2,basic
taken,взятый,All the seats are already **taken**.,3,basic
sent,отправил,I **sent** you an email this morning.,2,basic
white,белый,She bought a **white** shirt for work.,1,basic
hour,час,I'll be there in an **hour**.,1,basic
anybody,кто-нибудь,Is **anybody** home right now?,2,basic
perfect,идеальный,The weather today is **perfect**.,2,basic
lives,жизни,Many **lives** were saved that day.,3,basic
parents,родители,My **parents** are visiting next week.,1,family
himself,сам,He did it all by **himself**.,3,basic
perhaps,возможно,**Perhaps** we should try another way.,4,basic
sounds,звучит,That **sounds** like a great idea.,2,basic
serious,серьёзный,Are you being **serious** right now?,3,basic
sick,больной,I'm feeling a bit **sick** today.,2,health
company,компания,She works for a big **company**.,3,work
red,красный,I'll take the **red** one please.,1,basic
past,прошлое,Let's forget about the **past**.,3,basic
earth,земля,The **earth** goes around the sun.,2,science
possible,возможный,Is it **possible** to finish today?,3,basic
touch,трогать,Please don't **touch** that button.,2,basic
sound,звук,What was that strange **sound**?,2,basic
top,вершина,We reached the **top** of the hill.,2,basic
cannot,не могу,I **cannot** believe what she said.,2,basic
asking,спрашивающий,Why are you **asking** me that?,2,basic
glad,рад,I'm so **glad** you could make it.,3,basic
control,контроль,I lost **control** of the car.,3,driving
human,человек,Everyone makes mistakes; we're only **human**.,3,basic
drive,водить,Can you **drive** me to work?,2,driving
hair,волосы,She has beautiful long **hair**.,1,basic
luck,удача,Good **luck** with your exam tomorrow!,2,basic
murder,убийство,The police are investigating the **murder**.,4,basic
happens,случается,This kind of thing **happens** sometimes.,2,basic
air,воздух,Open the window and let some **air** in.,2,basic
ten,десять,I'll be ready in **ten** minutes.,1,basic
daddy,папа,"**Daddy**, can you read me a story?",1,family
finally,наконец,We **finally** got home after midnight.,3,basic
fast,быстрый,You talk too **fast** for me.,1,basic
seem,казаться,You **seem** tired this morning.,3,basic
laughing,смеющийся,Everyone was **laughing** at his joke.,2,basic
words,слова,I don't have the **words** to explain.,2,basic
street,улица,The shop is just down the **street**.,2,basic
others,другие,Some people stayed; **others** went home.,2,basic
sense,смысл,That doesn't make any **sense** to me.,3,basic
sex,пол,Please indicate your **sex** on the form.,3,basic
evening,вечер,We'll meet in the **evening**.,2,basic
master,хозяин,The dog ran to its **master**.,3,basic
known,известный,She is **known** all over the country.,3,basic
million,миллион,This house costs a **million** dollars.,2,basic
rather,скорее,I'd **rather** stay home tonight.,3,basic
felt,чувствовал,I **felt** sad after the movie ended.,2,basic
somewhere,где-то,I left my keys **somewhere** in the house.,3,basic
bet,пари,I **bet** you ten dollars she wins.,3,basic
longer,дольше,I can't wait any **longer**.,2,basic
calling,звонящий,Who is **calling** you this late?,2,basic
worked,работал,He **worked** here for twenty years.,2,work
looked,смотрел,She **looked** at me and smiled.,2,basic
less,меньше,Try to eat **less** sugar every day.,2,basic
careful,осторожный,Be **careful** crossing the street.,2,basic
secret,секрет,Can you keep a **secret**?,2,basic
weeks,недели,I'll be away for two **weeks**.,1,basic
date,свидание,We went on a **date** last Friday.,2,basic
seeing,видящий,I'm **seeing** my doctor tomorrow morning.,3,basic
