latest,последний,"I just read the **latest** news about the election.",2,basic
hurting,причиняющий боль,"Stop **hurting** your little brother right now.",2,family
counting,считающий,"She is **counting** the coins on the table.",2,basic
drew,нарисовал,"He **drew** a picture of his dog yesterday.",2,leisure
dirt,грязь,"My shoes are covered in **dirt** from the garden.",2,home
hits,ударяет,"The boxer **hits** the bag every morning.",2,sports
deny,отрицать,"You cannot **deny** that you were there last night.",3,basic
urgent,срочный,"I have an **urgent** message for the manager.",3,work
threatened,угрожал,"The stranger **threatened** us with a loud voice.",4,basic
behavior,поведение,"Her **behavior** at school has improved this year.",3,school
mixed,смешанный,"I ordered a **mixed** salad for lunch today.",2,restaurant
stays,остается,"She always **stays** at home on Sundays.",2,basic
assure,уверять,"I **assure** you that everything will be fine.",3,basic
subtitles,субтитры,"I watch French movies with English **subtitles**.",3,leisure
explanation,объяснение,"Please give me a clear **explanation** of the problem.",3,school
wins,побеждает,"Our team always **wins** the championship game.",2,sports
unique,уникальный,"Every person has a **unique** fingerprint on their hands.",3,basic
chasing,преследующий,"The dog is **chasing** a cat down the street.",2,basic
billion,миллиард,"The company is worth over one **billion** dollars.",3,bank
production,производство,"The factory increased **production** of electric cars.",3,work
slave,раб,"He worked like a **slave** to finish the project.",3,basic
agents,агенты,"Two **agents** arrived to investigate the case.",3,work
cruel,жестокий,"It is **cruel** to leave a dog alone all day.",3,basic
behave,вести себя,"Children should **behave** well at the dinner table.",2,family
bury,хоронить,"They will **bury** the old dog in the backyard.",3,basic
massive,огромный,"There was a **massive** crowd at the concert.",3,basic
pathetic,жалкий,"His excuse for being late was truly **pathetic**.",4,basic
approaching,приближающийся,"A storm is **approaching** from the west.",3,nature
struggle,борьба,"Life is a constant **struggle** for many people.",3,basic
trusted,доверял,"I **trusted** him with my most important secret.",3,basic
jumped,прыгнул,"The cat **jumped** onto the kitchen counter.",2,basic
firing,стреляющий,"The soldiers are **firing** into the empty field.",3,basic
channel,канал,"Please change the **channel** to the news.",2,leisure
stopping,останавливающийся,"The bus is **stopping** at every street corner.",2,basic
asks,спрашивает,"She always **asks** good questions during class.",2,school
swimming,плавание,"**Swimming** is my favorite summer activity.",2,sports
daily,ежедневный,"I drink coffee as part of my **daily** routine.",2,basic
quarter,четверть,"I will meet you in a **quarter** of an hour.",2,basic
bound,обязанный,"He is **bound** by the rules of the contract.",4,work
navy,военно-морской флот,"My uncle served in the **navy** for ten years.",3,basic
article,статья,"I read an interesting **article** about health today.",2,basic
accused,обвинённый,"He was **accused** of stealing the money.",3,basic
guts,кишки,"He did not have the **guts** to tell the truth.",3,basic
quality,качество,"This product is of very high **quality**.",2,shopping
fella,парень,"That **fella** at the bar looks familiar to me.",3,basic
Roman,римский,"We visited the ancient **Roman** ruins in Italy.",3,leisure
greater,больший,"The risk was **greater** than we expected.",3,basic
damned,проклятый,"The **damned** car would not start this morning.",4,basic
couch,диван,"He fell asleep on the **couch** while watching TV.",2,home
shoe,ботинок,"I lost my left **shoe** at the beach.",2,shopping
punishment,наказание,"The **punishment** for stealing is very strict here.",3,basic
clicks,щелчки,"I heard three **clicks** coming from the locked door.",3,basic
closet,шкаф,"Her winter coats are in the hallway **closet**.",2,home
coward,трус,"He was called a **coward** for running away.",3,basic
impressed,впечатлённый,"I was very **impressed** by her performance.",3,basic
prisoners,заключённые,"The **prisoners** were taken to the new facility.",3,basic
sides,стороны,"There are two **sides** to every story.",2,basic
supply,поставка,"The store has a limited **supply** of bread today.",3,shopping
sensitive,чувствительный,"She is very **sensitive** to cold weather.",3,health
hopefully,надеюсь,"**Hopefully**, the weather will be nice tomorrow.",3,basic
rolling,катящийся,"The ball is **rolling** down the steep hill.",2,basic
voices,голоса,"I can hear **voices** from the other room.",2,basic
cheating,обманывающий,"He was caught **cheating** on the math test.",3,school
confess,признаваться,"I must **confess** that I ate all the cookies.",3,basic
demand,требовать,"Workers **demand** better pay and conditions.",3,work
unknown,неизвестный,"The cause of the fire is still **unknown**.",3,basic
drama,драма,"I love watching historical **drama** on television.",2,leisure
suspicious,подозрительный,"The police found his story very **suspicious**.",3,basic
frightened,напуганный,"The child was **frightened** by the loud thunder.",3,basic
warned,предупредил,"I **warned** you not to touch the hot stove.",3,basic
steady,устойчивый,"Keep the ladder **steady** while I climb up.",3,basic
kills,убивает,"This poison **kills** insects very quickly.",3,nature
crossed,пересёк,"She **crossed** the street at the traffic light.",2,basic
particularly,особенно,"I **particularly** enjoyed the dessert at dinner.",4,basic
sandwich,бутерброд,"I made a cheese **sandwich** for my lunch.",1,kitchen
laws,законы,"Citizens must obey the **laws** of their country.",2,politics
bullets,пули,"The police found empty **bullets** at the scene.",3,basic
package,посылка,"A **package** arrived for you this morning.",2,shopping
trained,обученный,"She **trained** her dog to sit and stay.",2,basic
Thursday,четверг,"We have a meeting every **Thursday** afternoon.",2,work
possibility,возможность,"There is a **possibility** of rain this weekend.",3,basic
