incident,инцидент,"The police are investigating the **incident** from last night",2,basic
newspaper,газета,I read the **newspaper** every morning with coffee,1,basic
sentence,предложение,"Please write a short **sentence** using this word",2,school
leading,ведущий,She is the **leading** expert in her field,3,work
chosen,выбранный,He was **chosen** as the team captain,2,basic
engaged,помолвлен,"They got **engaged** last summer in Paris",2,family
anger,гнев,"He could not hide his **anger** anymore",2,basic
spending,траты,"My **spending** this month was too high",2,basic
learning,обучение,"**Learning** a new language takes time and patience",2,school
spy,шпион,The **spy** escaped through the back door,3,basic
shadow,тень,"A dark **shadow** appeared on the wall",2,basic
warrant,ордер,The judge signed the search **warrant** this morning,4,basic
kingdom,королевство,"The ancient **kingdom** had a powerful army",3,basic
squad,отряд,"The police **squad** arrived within minutes",3,basic
highness,высочество,"Your **highness**, the guests have arrived",4,basic
kinds,виды,"There are many **kinds** of birds in the forest",1,nature
fishing,рыбалка,We went **fishing** at the lake yesterday,1,leisure
sometime,когда-нибудь,"Let's have dinner together **sometime** next week",2,basic
attitude,отношение,"Her positive **attitude** inspires everyone around her",3,basic
negative,негативный,"His **negative** attitude affects the whole team",2,basic
workers,рабочие,"The factory **workers** demanded better conditions",2,work
cameras,камеры,Security **cameras** watch every corner of the store,2,basic
similar,похожий,"Our ideas are very **similar** to each other",2,basic
understanding,понимание,"Thank you for your **understanding** and patience",3,basic
chain,цепь,"She wore a gold **chain** around her neck",2,basic
bull,бык,"The angry **bull** charged at the farmer",2,nature
fully,полностью,"I **fully** agree with your decision",2,basic
gorgeous,великолепный,You look absolutely **gorgeous** in that dress,3,basic
passion,страсть,"Cooking is her greatest **passion** in life",3,basic
writer,писатель,"The **writer** signed books for her fans",2,work
empire,империя,"The Roman **empire** lasted for centuries",3,basic
curse,проклятие,"An old **curse** haunted the family for generations",3,basic
puts,кладёт,She **puts** the keys on the table every day,1,basic
leads,ведёт,This path **leads** to the old castle,2,basic
blows,дует,"The wind **blows** through the open window",2,nature
sons,сыновья,"They have three **sons** and one daughter",1,family
estate,поместье,The wealthy family owned a huge **estate**,3,basic
customers,клиенты,"Our **customers** are always our top priority",2,work
gunshot,выстрел,We heard a **gunshot** in the distance,3,basic
device,устройство,"This **device** helps me sleep better at night",2,basic
troops,войска,"The **troops** marched across the border",3,basic
design,дизайн,"I love the **design** of this new phone",2,work
movement,движение,"The dancer's every **movement** was graceful",2,basic
object,предмет,"There is a strange **object** on the shelf",2,basic
loser,неудачник,"Nobody wants to feel like a **loser**",2,basic
politics,политика,"He is not interested in **politics** at all",3,politics
despite,несмотря на,"**Despite** the rain, we had a great picnic",3,basic
alcohol,алкоголь,"I don't drink **alcohol** during the week",2,health
clients,клиенты,"Our **clients** expect high quality service",2,work
provide,предоставлять,"We **provide** free coffee to our guests",2,basic
seek,искать,"Many people **seek** happiness in the wrong places",3,basic
witnesses,свидетели,The **witnesses** described the suspect to police,3,basic
earn,зарабатывать,"She wants to **earn** more money this year",2,work
trash,мусор,"Please take out the **trash** before you leave",1,home
fashion,мода,"Paris is the capital of **fashion** and style",2,basic
episode,эпизод,"I watched the final **episode** last night",2,leisure
prize,приз,"She won first **prize** in the contest",2,basic
previously,ранее,"He **previously** worked at a small company",3,basic
sports,спорт,"My son loves watching **sports** on weekends",1,sports
wanting,желая,She kept **wanting** more than she had,2,basic
wishes,желания,"Make three **wishes** before blowing out the candles",2,basic
circle,круг,"Draw a small **circle** on the paper",1,basic
approach,подход,"Your **approach** to this problem is interesting",3,work
facts,факты,"Please give me the **facts**, not your opinion",2,basic
remembered,вспомнил,He finally **remembered** where he left his keys,2,basic
percent,процент,"Only ten **percent** of students passed the exam",2,school
normally,обычно,"I **normally** wake up at seven o'clock",2,basic
joined,присоединился,"She **joined** the gym last month",2,basic
education,образование,"**Education** is the key to a better future",3,school
rape,изнасилование,The **rape** case went to trial last week,5,basic
wings,крылья,"The bird spread its **wings** and flew away",2,nature
thrown,брошенный,"The ball was **thrown** over the fence",2,basic
authority,власть,"The mayor has full **authority** over the city",3,politics
failure,неудача,"Don't be afraid of **failure** in life",3,basic
nightmare,кошмар,"I had a terrible **nightmare** last night",2,basic
