smoking,курение,**Smoking** is bad for your health,2,health
april,апрель,"My birthday is in **April**",1,basic
precious,драгоценный,This ring is very **precious** to me,3,basic
rooms,комнаты,The hotel has forty **rooms**,1,hotel
treated,лечил,The doctor **treated** my broken arm,3,doctor
material,материал,This shirt is made of soft **material**,2,shopping
released,выпустил,The band **released** a new album,3,leisure
hated,ненавидел,She **hated** washing dishes every night,2,home
considered,рассматривал,He **considered** all the options carefully,3,work
steps,шаги,"I heard **steps** behind me",2,basic
convince,убеждать,"I will **convince** him to come",3,basic
beast,зверь,The **beast** lived deep in the forest,3,nature
files,файлы,Save the **files** on your computer,2,work
signs,знаки,Follow the road **signs** to the airport,2,driving
cab,такси,"Let's take a **cab** to the station",2,driving
hung,повесил,He **hung** his coat by the door,2,home
carried,нёс,She **carried** the heavy bag home,2,basic
ordinary,обычный,It was just an **ordinary** day,3,basic
successful,успешный,She became a **successful** lawyer,3,work
mistakes,ошибки,Everyone makes **mistakes** sometimes,2,basic
houses,дома,The street has beautiful old **houses**,2,home
brains,мозги,Use your **brains** to solve this,3,basic
creature,существо,"A strange **creature** appeared in the woods",3,nature
fourth,четвёртый,This is my **fourth** cup of coffee,2,basic
separate,отдельный,"Keep whites and colors in **separate** piles",3,home
cleaning,уборка,"I hate **cleaning** the bathroom",2,home
exact,точный,"Give me the **exact** time, please",3,basic
expert,эксперт,He is an **expert** in history,3,work
served,подавал,"The waiter **served** us soup",2,restaurant
direct,прямой,"Take a **direct** flight to Paris",3,airport
marks,отметки,She got good **marks** in math,2,school
twenty,двадцать,"I have **twenty** dollars in my wallet",1,basic
receive,получать,"Did you **receive** my email?",3,basic
series,серия,"I watched a new TV **series** last night",2,leisure
section,раздел,"Read the next **section** of the book",3,school
darkness,темнота,"She was afraid of the **darkness**",3,basic
destiny,судьба,"He believed in his own **destiny**",4,basic
spoken,сказанный,"The words were already **spoken**",3,basic
armed,вооружённый,The **armed** guards watched the gate,3,basic
explosion,взрыв,"We heard a loud **explosion** nearby",3,basic
blew,дул,"The wind **blew** all night long",2,nature
talks,разговоры,Peace **talks** begin next week,3,politics
sacrifice,жертва,"Success requires **sacrifice** and hard work",4,basic
range,диапазон,"This store has a wide **range** of shoes",3,shopping
button,кнопка,"Press the red **button** to start",2,basic
reports,отчёты,Finish the **reports** by Friday,2,work
prisoner,заключённый,The **prisoner** escaped from his cell,3,basic
pie,пирог,"She baked an apple **pie** for dessert",1,kitchen
effort,усилие,"He made a big **effort** to help",3,basic
youth,молодость,"I traveled a lot in my **youth**",3,basic
eaten,съеденный,All the cake has been **eaten**,2,kitchen
knees,колени,"My **knees** hurt after running",2,health
parking,парковка,"Is there free **parking** here?",2,driving
staring,уставившись,He kept **staring** at the menu,2,restaurant
chances,шансы,"Our **chances** of winning are small",3,basic
circumstances,обстоятельства,"Under the **circumstances**, we must wait",4,basic
sin,грех,"Lying is a serious **sin**",3,basic
progress,прогресс,"She made great **progress** in English",3,school
unusual,необычный,"That's an **unusual** name for a cat",3,basic
county,округ,"This **county** has many small towns",3,basic
vision,зрение,"His **vision** is getting worse",3,health
reporter,репортёр,"The **reporter** asked tough questions",3,work
equipment,оборудование,"The gym has new **equipment**",3,sports
moments,моменты,"I remember those happy **moments**",2,basic
alien,инопланетянин,"A green **alien** landed on Earth",3,science
trapped,в ловушке,"The cat was **trapped** in the tree",3,basic
helps,помогает,"She **helps** her mother every day",1,family
defend,защищать,"The soldiers will **defend** the city",3,basic
trace,след,"No **trace** of the thief was found",4,basic
nasty,мерзкий,"He gave me a **nasty** look",3,basic
tests,тесты,"We have two math **tests** tomorrow",2,school
rude,грубый,"Don't be **rude** to the waiter",3,basic
searching,поиск,"Police are **searching** for clues",3,basic
clue,подсказка,"Give me a **clue** to the answer",3,basic
connected,соединён,"My phone is **connected** to wifi",2,internet
pushed,толкнул,"She **pushed** the door open",2,basic
zone,зона,"This is a no parking **zone**",3,driving
closing,закрытие,"The shop is **closing** at nine",2,shopping
